Team,Opponent,Win_Percentage,Wins,Losses,Ties,Total_Games
Wake Forest,West Virginia,0.0,0,2,0,2
Wake Forest,Wisconsin,0.0,0,1,0,1
Washington,Alabama,0.0,0,5,0,5
Washington,Arizona,70.27,26,11,1,38
Washington,Arizona State,43.59,17,22,0,39
Washington,Arkansas,,0,0,0,0
Washington,Auburn,0.0,0,1,0,1
Washington,BYU,63.64,7,4,0,11
Washington,Baylor,20.0,1,4,0,5
Washington,Boston College,,0,0,0,0
Washington,California (Cal),57.29,55,41,3,99
Washington,Cincinnati,100.0,1,0,0,1
Washington,Clemson,,0,0,0,0
Washington,Colorado,65.0,13,7,1,21
Washington,Duke,50.0,1,1,0,2
Washington,Florida,100.0,1,0,0,1
Washington,Florida State,,0,0,0,0
Washington,Georgia,,0,0,0,0
Washington,Georgia Tech,,0,0,0,0
Washington,Houston,100.0,2,0,0,2
Washington,Illinois,66.67,8,4,0,12
Washington,Indiana,25.0,1,3,0,4
Washington,Iowa,42.86,3,4,0,7
Washington,Iowa State,100.0,1,0,0,1
Washington,Kansas,100.0,1,0,0,1
Washington,Kansas State,80.0,4,1,0,5
Washington,Kentucky,,0,0,0,0
Washington,LSU,0.0,0,3,0,3
Washington,Louisville,0.0,0,1,0,1
Washington,Maryland,100.0,2,0,0,2
Washington,Miami (FL),66.67,2,1,0,3
Washington,Michigan,37.5,6,10,0,16
Washington,Michigan State,80.0,4,1,0,5
Washington,Minnesota,41.18,7,10,0,17
Washington,Mississippi State,0.0,0,1,0,1
Washington,Missouri,,0,0,0,0
Washington,NC State,,0,0,0,0
Washington,Nebraska,44.44,4,5,1,10
Washington,North Carolina,,0,0,0,0
Washington,Northwestern,100.0,4,0,0,4
Washington,Ohio State,23.08,3,10,0,13
Washington,Oklahoma,33.33,1,2,0,3
Washington,Oklahoma State,33.33,1,2,0,3
Washington,Ole Miss,,0,0,0,0
Washington,Oregon,54.9,56,46,4,106
Washington,Oregon State,65.59,61,32,2,95
Washington,Penn State,0.0,0,4,0,4
Washington,Pittsburgh,20.0,1,4,0,5
Washington,Purdue,80.0,8,2,1,11
Washington,Rutgers,75.0,3,1,0,4
Washington,South Carolina,,0,0,0,0
Washington,Stanford,51.69,46,43,4,93
Washington,Syracuse,75.0,3,1,0,4
Washington,TCU,100.0,1,0,0,1
Washington,Tennessee,,0,0,0,0
Washington,Texas,50.0,3,3,0,6
Washington,Texas A&M,33.33,1,2,0,3
Washington,Texas Tech,100.0,2,0,0,2
Washington,UCF,,0,0,0,0
Washington,UCLA,44.74,34,42,2,78
Washington,USC,38.1,32,52,4,88
Washington,Utah,87.5,14,2,0,16
Washington,Vanderbilt,,0,0,0,0
Washington,Virginia,100.0,1,0,0,1
Washington,Virginia Tech,,0,0,0,0
Washington,Wake Forest,,0,0,0,0
Washington,Washington,,0,0,0,0
Washington,Washington State,68.32,69,32,4,105
Washington,West Virginia,,0,0,0,0
Washington,Wisconsin,80.0,4,1,0,5
Washington State,Alabama,0.0,0,1,0,1
Washington State,Arizona,40.43,19,28,0,47
Washington State,Arizona State,35.56,16,29,2,47
Washington State,Arkansas,,0,0,0,0
Washington State,Auburn,0.0,0,2,0,2
Washington State,BYU,20.0,1,4,0,5
Washington State,Baylor,33.33,2,4,0,6
Washington State,Boston College,,0,0,0,0
Washington State,California (Cal),37.97,30,49,5,84
Washington State,Cincinnati,,0,0,0,0
Washington State,Clemson,,0,0,0,0
Washington State,Colorado,57.14,8,6,0,14
Washington State,Duke,,0,0,0,0
Washington State,Florida,,0,0,0,0
Washington State,Florida State,,0,0,0,0
Washington State,Georgia,,0,0,0,0
Washington State,Georgia Tech,,0,0,0,0
Washington State,Houston,75.0,3,1,0,4
Washington State,Illinois,71.43,5,2,0,7
Washington State,Indiana,66.67,2,1,0,3
Washington State,Iowa,25.0,1,3,1,5
Washington State,Iowa State,100.0,1,0,0,1
Washington State,Kansas,22.22,2,7,0,9
Washington State,Kansas State,,0,0,0,0
Washington State,Kentucky,,0,0,0,0
Washington State,LSU,,0,0,0,0
Washington State,Louisville,,0,0,0,0
Washington State,Maryland,,0,0,0,0
Washington State,Miami (FL),100.0,1,0,0,1
Washington State,Michigan,0.0,0,4,0,4
Washington State,Michigan State,25.0,2,6,0,8
Washington State,Minnesota,50.0,3,3,0,6
Washington State,Mississippi State,,0,0,0,0
Washington State,Missouri,0.0,0,1,0,1
Washington State,NC State,,0,0,0,0
Washington State,Nebraska,75.0,3,1,0,4
Washington State,North Carolina,,0,0,0,0
Washington State,Northwestern,0.0,0,1,0,1
Washington State,Ohio State,0.0,0,8,0,8
Washington State,Oklahoma,0.0,0,3,0,3
Washington State,Oklahoma State,50.0,2,2,0,4
Washington State,Ole Miss,0.0,0,1,0,1
Washington State,Oregon,41.57,37,52,6,95
Washington State,Oregon State,56.0,56,44,3,103
Washington State,Penn State,0.0,0,2,0,2
Washington State,Pittsburgh,0.0,0,1,0,1
Washington State,Purdue,100.0,1,0,0,1
Washington State,Rutgers,50.0,1,1,0,2
Washington State,South Carolina,,0,0,0,0
Washington State,Stanford,43.06,31,41,1,73
Washington State,Syracuse,0.0,0,2,0,2
Washington State,TCU,50.0,1,1,0,2
Washington State,Tennessee,20.0,1,4,0,5
Washington State,Texas,33.33,1,2,0,3
Washington State,Texas A&M,0.0,0,2,0,2
Washington State,Texas Tech,33.33,1,2,0,3
Washington State,UCF,,0,0,0,0
Washington State,UCLA,32.26,20,42,1,63
Washington State,USC,13.7,10,63,4,77
Washington State,Utah,45.0,9,11,0,20
Washington State,Vanderbilt,,0,0,0,0
Washington State,Virginia,0.0,0,1,0,1
Washington State,Virginia Tech,,0,0,0,0
Washington State,Wake Forest,,0,0,0,0
Washington State,Washington,31.68,32,69,4,105
Washington State,Washington State,,0,0,0,0
Washington State,West Virginia,,0,0,0,0
Washington State,Wisconsin,50.0,2,2,0,4
West Virginia,Alabama,0.0,0,1,0,1
West Virginia,Arizona,100.0,1,0,0,1
West Virginia,Arizona State,33.33,1,2,0,3
West Virginia,Arkansas,,0,0,0,0
West Virginia,Auburn,50.0,1,1,0,2
West Virginia,BYU,66.67,2,1,0,3
West Virginia,Baylor,61.54,8,5,0,13
West Virginia,Boston College,65.62,21,11,1,33
West Virginia,California (Cal),33.33,1,2,0,3
West Virginia,Cincinnati,85.71,18,3,1,22
West Virginia,Clemson,50.0,1,1,0,2
West Virginia,Colorado,66.67,2,1,0,3
West Virginia,Duke,25.0,1,3,0,4
West Virginia,Florida,50.0,1,1,0,2
West Virginia,Florida State,0.0,0,3,0,3
West Virginia,Georgia,100.0,1,0,0,1
West Virginia,Georgia Tech,33.33,1,2,0,3
West Virginia,Houston,50.0,1,1,0,2
West Virginia,Illinois,50.0,1,1,0,2
West Virginia,Indiana,50.0,3,3,0,6
West Virginia,Iowa,,0,0,0,0
West Virginia,Iowa State,50.0,6,6,0,12
West Virginia,Kansas,78.57,11,3,0,14
West Virginia,Kansas State,42.86,6,8,0,14
West Virginia,Kentucky,38.89,7,11,1,19
West Virginia,LSU,0.0,0,2,0,2
West Virginia,Louisville,76.92,10,3,0,13
West Virginia,Maryland,54.9,28,23,2,53
West Virginia,Miami (FL),15.0,3,17,0,20
West Virginia,Michigan,0.0,0,1,0,1
West Virginia,Michigan State,0.0,0,4,0,4
West Virginia,Minnesota,0.0,0,1,0,1
West Virginia,Mississippi State,100.0,2,0,0,2
West Virginia,Missouri,42.86,3,4,0,7
West Virginia,NC State,54.55,6,5,0,11
West Virginia,Nebraska,0.0,0,1,0,1
West Virginia,North Carolina,66.67,2,1,0,3
West Virginia,Northwestern,,0,0,0,0
West Virginia,Ohio State,0.0,0,2,0,2
West Virginia,Oklahoma,20.0,3,12,0,15
West Virginia,Oklahoma State,37.5,6,10,0,16
West Virginia,Ole Miss,100.0,1,0,0,1
West Virginia,Oregon,0.0,0,2,0,2
West Virginia,Oregon State,0.0,0,2,0,2
West Virginia,Penn State,15.25,9,50,2,61
West Virginia,Pittsburgh,37.76,37,61,3,101
West Virginia,Purdue,50.0,1,1,0,2
West Virginia,Rutgers,89.19,33,4,2,39
West Virginia,South Carolina,63.64,7,4,1,12
West Virginia,Stanford,0.0,0,1,0,1
West Virginia,Syracuse,44.26,27,34,0,61
West Virginia,TCU,57.14,8,6,0,14
West Virginia,Tennessee,100.0,1,0,0,1
West Virginia,Texas,50.0,6,6,0,12
West Virginia,Texas A&M,0.0,0,1,0,1
West Virginia,Texas Tech,46.67,7,8,0,15
West Virginia,UCF,80.0,4,1,0,5
West Virginia,UCLA,,0,0,0,0
West Virginia,USC,0.0,0,1,0,1
West Virginia,Utah,0.0,0,3,0,3
West Virginia,Vanderbilt,50.0,1,1,0,2
West Virginia,Virginia,42.86,9,12,1,22
West Virginia,Virginia Tech,56.6,30,23,1,54
West Virginia,Wake Forest,100.0,2,0,0,2
West Virginia,Washington,,0,0,0,0
West Virginia,Washington State,,0,0,0,0
West Virginia,West Virginia,,0,0,0,0
West Virginia,Wisconsin,0.0,0,4,0,4
Wisconsin,Alabama,25.0,1,3,0,4
Wisconsin,Arizona,100.0,2,0,0,2
Wisconsin,Arizona State,40.0,2,3,0,5
Wisconsin,Arkansas,100.0,2,0,0,2
Wisconsin,Auburn,66.67,2,1,1,4
Wisconsin,BYU,50.0,2,2,0,4
Wisconsin,Baylor,,0,0,0,0
Wisconsin,Boston College,,0,0,0,0
Wisconsin,California (Cal),16.67,1,5,0,6
Wisconsin,Cincinnati,75.0,3,1,0,4
Wisconsin,Clemson,,0,0,0,0
Wisconsin,Colorado,20.0,1,4,1,6
Wisconsin,Duke,100.0,1,0,0,1
Wisconsin,Florida,,0,0,0,0
Wisconsin,Florida State,0.0,0,1,0,1
Wisconsin,Georgia,0.0,0,2,0,2
Wisconsin,Georgia Tech,,0,0,0,0
Wisconsin,Houston,,0,0,0,0
Wisconsin,Illinois,54.76,46,38,7,91
Wisconsin,Indiana,66.13,41,21,2,64
Wisconsin,Iowa,50.52,49,48,2,99
Wisconsin,Iowa State,100.0,7,0,0,7
Wisconsin,Kansas,66.67,4,2,0,6
Wisconsin,Kansas State,100.0,2,0,0,2
Wisconsin,Kentucky,0.0,0,1,0,1
Wisconsin,LSU,20.0,1,4,0,5
Wisconsin,Louisville,,0,0,0,0
Wisconsin,Maryland,80.0,4,1,0,5
Wisconsin,Miami (FL),66.67,4,2,0,6
Wisconsin,Michigan,24.29,17,53,1,71
Wisconsin,Michigan State,41.82,23,32,0,55
Wisconsin,Minnesota,50.4,63,62,8,133
Wisconsin,Mississippi State,,0,0,0,0
Wisconsin,Missouri,80.0,4,1,0,5
Wisconsin,NC State,,0,0,0,0
Wisconsin,Nebraska,72.22,13,5,0,18
Wisconsin,North Carolina,100.0,2,0,0,2
Wisconsin,Northwestern,62.63,62,37,4,103
Wisconsin,Ohio State,21.95,18,64,5,87
Wisconsin,Oklahoma,0.0,0,2,0,2
Wisconsin,Oklahoma State,100.0,1,0,0,1
Wisconsin,Ole Miss,,0,0,0,0
Wisconsin,Oregon,37.5,3,5,0,8
Wisconsin,Oregon State,66.67,2,1,0,3
Wisconsin,Penn State,42.86,9,12,0,21
Wisconsin,Pittsburgh,0.0,0,3,0,3
Wisconsin,Purdue,65.06,54,29,8,91
Wisconsin,Rutgers,100.0,6,0,0,6
Wisconsin,South Carolina,0.0,0,1,0,1
Wisconsin,Stanford,80.0,4,1,1,6
Wisconsin,Syracuse,25.0,1,3,1,5
Wisconsin,TCU,0.0,0,1,1,2
Wisconsin,Tennessee,0.0,0,2,0,2
Wisconsin,Texas,0.0,0,1,0,1
Wisconsin,Texas A&M,,0,0,0,0
Wisconsin,Texas Tech,,0,0,0,0
Wisconsin,UCF,100.0,1,0,0,1
Wisconsin,UCLA,36.36,4,7,0,11
Wisconsin,USC,12.5,1,7,0,8
Wisconsin,Utah,66.67,2,1,0,3
Wisconsin,Vanderbilt,,0,0,0,0
Wisconsin,Virginia,100.0,1,0,0,1
Wisconsin,Virginia Tech,,0,0,0,0
Wisconsin,Wake Forest,100.0,1,0,0,1
Wisconsin,Washington,20.0,1,4,0,5
Wisconsin,Washington State,50.0,2,2,0,4
Wisconsin,West Virginia,100.0,4,0,0,4
Wisconsin,Wisconsin,,0,0,0,0
